97,9780060008956,"Dharma Punx",16.99,1.55004,8,3,2004,226666,"Fueled by the music of revolution, anger, fear, and despair, we dyed our hair or shaved our heads ... Eating acid like it was candy and chasing speed with cheap vodka, smoking truckloads of weed, all in a vain attempt to get numb and stay numb."
98,9780060009052,"Mary Ingalls on Her Own",16.99,1.47776,4,1,2007,442818,"Mary IngalLs lost her sight after a devastating bout of scarlet fever. Now Mary has the opportunity to attend the Iowa College for the Blind, where she will get a fresh start with her education and can learn the skills she needs for an independent future as well."
99,9780060009243,"See Jane Score",8.99,3.52187,3,2,2003,295974,"Award–winner and USA Today bestselling author Rachel Gibson's smart, sassy contemporary romances are making her one of the genre's fastest rising stars."
100,9780060009366,"Cooking the RealAge (R) Way (Turn back your biological clock with more than 80 delicious and easy recipes)",14.95,2.64892,16,1,2006,665327,"The #1 New York Times bestselling author of RealAge® and coauthor of You: The Owner's Manual shows you how to cook your way to a younger you."
101,9780060009380,"The RealAge(R) Workout (Maximum Health, Minimum Work)",17.99,4.78192,16,1,2007,621471,"With his bestselling books, Dr. Michael F. Roizen has helped people reverse their chronological aging by ten, fifteen, and up to twenty-nine years. Now, with The RealAge® Workout, he explains the importance of gradually phasing exercise into your everyday routine, because even the smallest changes in behavior can make you feel, look, and be younger. No matter how busy your schedule, Dr. Michael Roizen will show you how to gain the maximum age-reduction benefits from a minimum amount of time and effort. He'll help you create an exercise program that meets your needs and he'll offer tips on how to actually enjoy—yes, even love—exercise. So get ready to achieve optimal health and be as young as you can be!"
102,9780060010126,"Owen's Marshmallow Chick",7.99,2.56161,4,3,2002,12108,"""My favorite,"" said Owen when he saw the marshmallow chick."
103,9780060011079,"Miss Lady Bird's Wildflowers (How a First Lady Changed America)",17.99,1.70263,24,3,2005,404311,"Bluebonnets and lady's slippers, larkspurs and blazing stars, black-eyed Susans and Granny's nightcaps."
104,9780060011109,"¿El canguro tiene mamá? (Does a Kangaroo Have a Mother, Too? (Spanish edition))",17.99,2.74768,4,3,2002,352437,"This high-quality Spanish-language book can be enjoyed by fluent Spanish speakers as well as those learning the language, whether at home or in a classroom."
105,9780060011307,"The Mexicans (A Personal Portrait of a People)",15.99,4.33802,9,1,2002,28223,"The Mexicans is a multifaceted portrait of the complex, increasingly turbulent neighbor to our south. It is the story of a country in crisis -- poverty, class tensions, political corruption -- as told through stories of individuals."
106,9780060011383,"The Harlem Hellfighters (When Pride Met Courage)",9.99,4.10013,1,2,2014,12515,"New York Times bestselling author Walter Dean Myers and renowned filmmaker Bill Miles deftly tell the true story of the unsung American heroes of the 369th Infantry Regiment of World War I in The Harlem Hellfighters: When Pride Met Courage."
107,9780060011604,"Robert Young Pelton's The World's Most Dangerous Places (5th Edition)",25.99,3.89146,34,1,2003,567804,"Robert Young Pelton, a professional adventurer, and his team of international war correspondents have updated this indispensable handbook for the intrepid adventurer-- a ""how-to"" in getting in and out of the world′s hot spots."
108,9780060011628,"Republica de East LA, La (Cuentos)",12.99,2.00132,3,1,2003,853206,"This book title, Republica de East LA, La (Cuentos), ISBN: 9780060011628, by Luis J. Rodriguez, published by HarperCollins (March 4, 2003) is available in paperback. Our minimum order quantity is 25 copies. All standard bulk book orders ship FREE in the continental USA and delivered in 4-10 business days."
109,9780060012137,"Annie, Between the States",10.99,4.50755,6,2,2006,628680,"Annie's home and heart are divided by the Civil War."
110,9780060012236,"Geography Club",9.99,1.69675,6,3,2004,144021,"A modern classic about a group of teens discovering sexuality and identity, perfect for fans of Becky Albertalli, Adam Silvera, and David Levithan."
111,9780060012779,"Parts Unknown (A Novel)",14.99,3.89108,3,2,2004,565656,"As a young man, Bill Argus abandoned his wife, their young son, and his family's dairy farm in the Sonoma County hamlet of Pianto. Now sixty-three, the once-famous photographer is overcome with the need to find forgiveness from those he left behind. Journeying back to the small dreary California town, he is disoriented after finding a ragged skeleton of the boyhood farm he remembers, and a family unmoved and indifferent to his return."
112,9780060012786,"A Cook's Tour (Global Adventures in Extreme Cuisines)",16.99,2.07843,5,1,2002,838537,"From the star of No Reservations, Anthony Bourdain's New York Times-bestselling chronicle of travelling the world in search the globe's greatest cuilnary adventures"
113,9780060013165,"Monstrous Regiment",7.99,1.95047,3,3,2004,804571,"War has come to Discworld ... again."
114,9780060013233,"The High-Rise Private Eyes #4: The Case of the Troublesome Turtle",4.99,1.13895,4,3,2002,606189,"Mr. Paris ties balloons outside his toy store every morning. On Fridays, the balloons disappear! What is special about Fridays? And who is taking the balloons?"
115,9780060013547,"Beetle McGrady Eats Bugs!",17.99,2.15287,4,3,2005,399278,"BEETLE MCGRADY EATS BUGS"
116,9780060014018,"The Greatest Stories Never Told (100 Tales from History to Astonish, Bewilder, and Stupefy)",19.99,4.37254,9,3,2003,699289,"History isn't always made by great armies colliding or by great civilizations rising or falling. Sometimes it's made when a chauffeur takes a wrong turn, a scientist forgets to clean up his lab, or a drunken soldier gets a bit rowdy. That's the kind of history you'll find in The Greatest Stories Never Told."
117,9780060014216,"Calling Doctor Amelia Bedelia",16.99,3.19654,4,1,2002,402048,"Date: A hot day in August."
118,9780060014315,"kids are worth it! Revised Edition (Giving Your Child the Gift of Inner Discipline)",16.99,2.91471,14,2,2002,496234,"The parenting classic, now revised with new chapters, checklists, and information about today's most pressing issues regarding our children"
119,9780060080662,"The Wizard Mouse",16.99,4.04249,4,3,2011,120675,"A field mouse’s place is in the field—or so say Rollie’s father, his grandfather, and everyone he has ever known."
120,9780060080839,"After",9.99,4.9052,6,3,2004,593992,"School has become a prison.
No one knows why.
There's no way to stop it."
121,9780060080853,"Guided Tours of Hell (Novellas)",14.95,2.68878,3,3,2002,67725,"The less-than-innocents abroad in these short novels are Americans in Europe, involved in what turn out to be pleasure tours of hell: shocking, bewildering trips that change forever their ideas about history, reality, politics, sex -- their entire lives."
122,9780060080921,"Good Driving, Amelia Bedelia",4.99,4.94315,4,1,2002,11380,"When Mr. Rogers goes for a drive with Amelia Bedelia, he's in for the ride of his life. She does exactly what he tells her –– and that gets them into trouble, but only Amelia Bedelia can make a car trip this much fun!"
123,9780060081584,"The Dance of Fear (Rising Above Anxiety, Fear, and Shame to Be Your Best and Bravest Self)",15.99,4.65948,11,1,2005,130622,"Unhappiness, says bestselling author Harriet Lerner, is fueled by three key emotions: anxiety, fear, and shame. They are the uninvited guests in our lives. When tragedy or hardship hits, they may become our constant companions."
124,9780060081713,"Mary Engelbreit's Mother Goose (One Hundred Best-Loved Verses)",19.99,4.31254,1,1,2005,22743,"New York Times bestseller!"
125,9780060081904,"Queen of Halloween",17.99,2.2751,4,3,2008,162209,"Wearing the perfect fairy queen costume, with her friend Michael by her side, Ann Estelle is ready for a Halloween night on the town. And what a night it is—full of ghosts and mummies and witches and wizards, and lots of candy, of course."
126,9780060081935,"Courting Trouble",26.95,3.60815,3,3,2002,19884,"In Courting Trouble, New York Times bestselling author Lisa Scottoline is back with another fast-paced thriller that sends a young woman lawyer racing to find out who's trying to kill her -- after she's wrongly been reported murdered."
127,9780060081973,"Once Upon a Town (The Miracle of the North Platte Canteen)",16.99,1.5966,9,3,2003,816586,"In search of ""the best America there ever was,"" bestselling author and award-winning journalist Bob Greene finds it in a small Nebraska town few people pass through today—a town where Greene discovers the echoes of the most touching love story imaginable: a love story between a country and its sons."
128,9780060081997,"The Fall of Advertising and the Rise of PR",14.99,3.07692,26,3,2004,968133,"Bestselling authors and world-renowned marketing strategists Al and Laura Ries usher in the new era of public relations."
129,9780060082222,"Thyroid Power (Ten Steps to Total Health)",14.99,4.47314,2,2,2002,607545,"Fatigue; weight gain; depression; arthritis; high cholestrol; low sex drive; skin, digestive, and female problems; abnormal blood pressure -- all may be symptoms of low thyroid, one of the most misdiagnosed disorders in America."
130,9780060082710,"The Receiving (Reclaiming Jewish Women's Wisdom)",13.95,4.41168,8,3,2004,200558,"A highly respected rabbi, therapist, and teacher restores women's spiritual lineage to Judaism and empowers women to reclaim their rightful connection to Jewish teachings, Kabbalah, and to their own spiritual wisdom."
131,9780060082741,"Gallows Thief (A Novel)",16.99,1.50837,3,3,2005,275307,"The year is 1820. Rider Sandman, a hero of Waterloo, returns to London to wed his fiancée. But instead of settling down to fame and glory, he finds himself penniless in a country where high unemployment and social unrest rage, and where men—innocent or guilty—are hanged for the merest of crimes."
132,9780060084066,"The Hunted",7.99,4.17881,3,3,2003,335264,"“Wonderful…razor-sharp.”
—Los Angeles Times Book Review"
133,9780060084370,"Somewhere South of Here (A Novel)",14.99,3.38656,3,2,2002,503983,"I'd wondered about my mother all my life -- what she looked like, how she smelled and sounded and acted. Lately this wondering had grown to encompass a curiosity about the kind of people she herself came from, because they were my family, too, after all, even though I knew nothing about them. I'd no idea whether they were loud or soft-spoken, funny or boring, preferred chocolate to vanilla, if they liked movies over books or the other way around. I wondered whether any of them had ever done anything magnificent in their lives, or if they were the kind of folks who were satisfied with just getting by. These things were important -- knowing them would help me to know myself, and the only way that would happen was if I went and looked for her."
134,9780060084424,"A Visionary Nation (Four Centuries of American Dreams and What Lies Ahead)",14.99,4.03546,26,2,2002,255624,"In this penetrating volume, Zachary Karabell examines the continuous thread that runs through the tapestry of the American experience -- the belief that we can create a perfect society -- and envisions what the next great era will be. Just as the Puritan vision of a city on a hill was supplanted by the Founding Fathers' vision of individuality, just as the expansive vision of a government-led Great Society was eclipsed by the New Economy of the 1990s, so too is the New Economy being replaced by what Karabell contends will be a period when community and spirituality occupy center stage."
135,9780060085568,"Charmed Lives (A Family Romance)",16.99,4.59316,9,2,2002,576456,"A Rolls Royce Silver Cloud drove him to airports; the British film industry kowtowed to his power; the great Hollywood studios fawned at his feet.Sir Alexander Korda, one of the world's most flamboyant movie tycoons, rose from obscurity in rural Hungary to become a legendary filmmaker. With him were his brothers, Zoltan and Vincent, all living charmed lives in circles that included H. G. Wells, Sir Lawrence Olivier, Marlena Dietrich, Vivien Leigh, and Merle Oberon, who was soon to be Alex's wife. But along with Alex's flair for success was an equally powerful impulse for destruction. Now, Vincent's son, Michael Korda, in the first book of his memoirs, recalls the enchanted figures of his childhood...the glory days of the Korda brothers' great films...and then their heartbreaking, tragic end."
136,9780060085605,"One Candle",7.99,3.63695,4,3,2004,806502,"For one family the traditional Hanukkah celebration has a deeper meaning. Amidst the food and the festivities, Grandma and Great-Aunt Rose begin their story -- the one they tell each year. They pass on to each generation a tale of perseverance during the darkest hours of the Holocaust, and the strength it took to continue to honor Hanukkah in the only way they could. Their story reaffirms the values of tradition and family, but also shows us that by continuing to honor the tragedies and the triumphs of the past there will always be hope for the future."
137,9780060086121,"The RealAge Diet (Make Yourself Younger with What You Eat)",13.95,1.86303,16,1,2002,83043,"Dr. Michael Roizen presents his program for eating the RealAge way: a diet that is good for your overall health, plus works to delay or even reverse aging. If there's one thing you will learn from this book, it's that no matter who you are, if you eat foods that are high in nutrients and low in calories you will be on the road to renewed health and vitality."
138,9780060086619,"El león, la bruja y el ropero (The Lion, the Witch and the Wardrobe (Spanish edition))",9.99,1.66981,4,1,2002,803322,"This high-quality Spanish-language book can be enjoyed by fluent Spanish speakers as well as those learning the language, whether at home or in a classroom."
139,9780060086657,"Scimitar SL-2",7.99,3.63355,3,2,2005,141010,"A massive tsunami triggered by a terrifying weapon in the hands of a madman ..."
140,9780060087463,"On the Run (An Angler's Journey Down the Striper Coast)",14.99,2.96495,18,2,2004,438934,"Each autumn, one of nature's most magnificent dramas plays out when striped bass undertake a journey, from the northeastern United States to the Outer Banks of North Carolina, in search of food and warmer seas. Writer and angler David DiBenedetto followed this great migration -- the fall run -- for three months in the autumn of 2001."
141,9780060087722,"French Food at Home",15.99,3.43743,16,3,2005,16968,"The French cooking of everyday life is lighthearted, accessible, and suited to modern tastes. Whether it's getting weeknight dinners on the table fairly fast (Basil Beef, Rhubarb Chops, or Carrot Juice Chicken) or leisurely cooking for dining at a slightly slower pace (Lamb Tagine, Holiday Hen, or Fennel Bass), Laura Calder shares recipes she's created at home in her own French kitchen."
142,9780060088613,"Fire",13.99,4.92902,39,3,2002,680039,"A riveting collection of literary journalism by the bestselling author of The Perfect Storm, capped off brilliantly by a new Afterword and a timely essay about war-torn Afghanistan -- a superb eyewitness report about the Taliban's defeat in Kabul -- new to book form."
143,9780060088781,"Evolution's Captain (The Story of the Kidnapping That Led to Charles Darwin's Voyage Aboard the Beagle)",15.99,3.87193,27,1,2004,785105,"This is the story of the man without whom the name Charles Darwin might be unknown to us today. That man was Captain Robert FitzRoy, who invited the 22-year-old Darwin to be his companion on board the Beagle ."
144,9780060088828,"Bobbi Brown Beauty Evolution (A Guide to a Lifetime of Beauty)",18.95,3.68809,33,2,2005,424885,"A celebration of beauty across the generations."
145,9780060088835,"Quick Loaves (150 Breads and Cakes, Meat and Meatless Loaves)",17.99,4.07421,16,2,2005,484646,"Easy does it! That's the mantra of today's busy cook. And what could be easier than quick loaves -- no-fuss, no-muss starters, main dishes, sides, breads, and desserts?"
146,9780060088897,"Heaven's My Destination (A Novel)",14.99,1.14,3,3,2003,216336,"Drawing on such unique sources as the author's unpublished letters, business records, and obscure family recollections, Tappan Wilder's Afterword adds a special dimension to the reissue of this hilarious tale about goodness in a fallen world."
147,9780060088903,"The Ides of March (A Novel)",14.99,3.41706,3,3,2003,748096,"Drawing on such unique sources as Thornton Wilder's unpublished letters, journals, and selections from the extensive annotations Wilder made years later in the margins of the book, Tappan Wilder's Afterword adds a special dimension to the reissue of this internationally acclaimed novel."
148,9780060088927,"Theophilus North (A Novel)",15.99,2.11069,3,3,2003,748235,"Marking the thirtieth anniversary of Theophilus North, this beautiful new edition features Wilder's unpublished notes for the novel and other illuminating documentary material, all of which is included in a new Afterword by Tappan Wilder."
149,9780060088934,"The Skin of Our Teeth (A Play)",14.99,4.74947,3,2,2003,400312,"A timeless statement about human foibles . . . and human endurance, this beautiful new edition features Wilder's unpublished production notes, diary entries, and other illuminating documentary material, all of which is included in a new Afterword by Tappan Wilder."
150,9780060088958,"The Dark Bride (A Novel)",16.99,4.29215,3,1,2003,206209,"Once a month, the refinery workers of the Tropical Oil Company descend upon Tora, a city in the Colombian forest. They journey down from the mountains searching for earthly bliss and hoping to encounter Sayonara, the legendary Indian prostitute who rules their squalid paradise like a queen. Beautiful, exotic, and mysterious, Sayonara, the undisputed barrio angel, captivates whoever crosses her path. Then, one day, she violates the unwritten rules of her profession and falls in love with a man she can never have. Sayonara's unrequited passion has tragic consequences not only for her, but for all those whose lives ultimately depend on the Tropical Oil Company."
151,9780060089085,"Little Bo in Italy (The Continued Adventures of Bonnie Boadicea)",19.99,3.66404,4,1,2010,53223,"Little Bo's sailor friend, Billy, has signed on aboard Lord and Lady Goodlad's handsome yacht, Legend. Bo is delighted, for now she and Billy can see more of the world, and she can continue her quest to find news of her long-lost brothers and sisters. Bo is determined to make sure they have all found safe and happy homes—even if it takes a lifetime of travels."
152,9780060089672,"Space Cat",4.99,3.55399,4,3,2006,236376,"Space Cat and his trusty robot, Earl, are forced to land their rocket on a strange planet. Space Cat has to find more fuel to get home. Will he ever blastoff again?"
153,9780060090067,"Tree Girl",10.99,4.80198,1,3,2005,876976,"They call Gabriela Tree Girl. Gabi climbs trees to be within reach of the eagles and watch the sun rise into an empty sky. She is at home among the outstretched branches of the Guatemalan forests."
154,9780060090074,"Ghost of Spirit Bear",16.99,1.12804,4,1,2008,413538,"In award-winning author Ben Mikaelsen’s riveting sequel to the acclaimed word-of-mouth bestseller Touching Spirit Bear, readers will be captivated by what Booklist calls a “hugely satisfying resolution.”"
155,9780060090241,"Bodies and Souls (The Tragic Plight of Three Jewish Women Forced into Prostitution in the Americas)",14.99,4.25016,8,2,2006,318100,"In the second half of the nineteenth century, several thousand impoverished young Jewish women from Eastern Europe were forced into prostitution in the frontier colonies of Latin America, South Africa, India, and parts of the United States by the Zwi Migdal, a notorious criminal gang of Jewish mobsters."
156,9780060090630,"The Schooling of Claybird Catts (A Novel)",15.99,2.3047,3,3,2004,939246,"To be perfectly honest, the day my father died really wasn't the worst day of my life."
157,9780060090654,"Birth of the Chess Queen (A History)",17.99,2.11535,9,1,2005,206891,"Everyone knows that the queen is the most dominant piece in chess, but few people know that the game existed for five hundred years without her. It wasn't until chess became a popular pastime for European royals during the Middle Ages that the queen was born and was gradually empowered to become the king's fierce warrior and protector."
158,9780060091071,"El gran granero rojo (Big Red Barn Board Book (Spanish edition))",7.99,1.53031,1,3,2003,797222,"This high-quality Spanish-language book can be enjoyed by fluent Spanish speakers as well as those learning the language, whether at home or in a classroom."
159,9780060091101,"A Drop of Blood",5.99,2.86668,1,2,2004,211180,"You've seen your own blood, when you have a cut or a scrape. You can see the veins in your wrist, and you've seen the scab that forms as a cut heals. But do you know what blood does for you? Without blood, you couldn't play, or grow, or learn. That's because just about every part of your body needs blood, from your muscles to your bones to your brain. How does your body use blood? Read and find out!"
160,9780060092634,"Fiesta! Board Book (Bilingual Spanish-English)",7.99,4.68436,1,1,2003,413452,"Horns, airplanes, and tops. Whistles, gum, and rings."
161,9780060092641,"My Favorite Bride (Governess Brides #7)",7.99,4.99355,3,1,2002,881830,"When Miss Samantha Prendregast arrives at Devil's Fell to take charge of six rebellious girls, the vibrant, outspoken governess is not quite prepared to deal with the tall, dark and dashing master of the grand estate. The children she can manage with intelligence, guile . . . and a little bribery. Their widowed father, Colonel William Gregory, is not so easily charmed -- and far too easy to fall in love with, which she dares not do."
162,9780060092665,"One Kiss From You (Switching Places #2)",8.99,1.325,3,2,2003,651254,"A bold woman known as the ""duchess of Magnus"" was wagered—and won—in a card game. But the woman who arrived was her shy, quiet cousin Eleanor."
163,9780060092719,"If You'll Be My Valentine",7.99,1.18962,4,2,2005,729334,"IF YOU'LL BE MY VALENTINE"
164,9780060092863,"I Love School!",7.99,3.80454,4,1,2006,144901,"What's your favorite part of the school day?"
165,9780060092900,"I'm Mighty!",17.99,1.26853,4,2,2003,278384,"From Kate and Jim McMullan, the popular creators of I Stink! and I’m Dirty!—now a streaming animated series—comes a raucous tribute to a tireless harbor hero. This time a tugboat proves that even the smallest of us can be MIGHTY!"
166,9780060092979,"The Seduction of an English Lady",8.99,1.04201,3,1,2003,467876,"To seduce an English lady, a gentleman must always remember to . . ."
167,9780060093341,"Vampire Kisses",17.99,3.3348,6,2,2003,882102,"In her small town, dubbed ""Dullsville,"" sixteen-year-old Raven -- a vampire-crazed goth-girl -- is an outcast. But not for long..."
168,9780060093600,"The Conquest",15.99,4.96812,3,3,2003,18832,"Sara Rosario Gonzáles is a restorer of rare books and manuscripts at the Getty Museum in Los Angeles. When Sara restores a sixteenth-century manuscript about an Aztec princess enslaved by Cortés and sent to Europe to entertain the pope and Emperor Charles V, she doesn't realize the power of the tale she's about to immerse herself into."
169,9780060093747,"The Art of the Novel",14.99,1.15295,30,2,2003,114386,"Kundera brilliantly examines the work of such important and diverse figures as Rabelais, Cervantes, Sterne, Diderot, Flaubert, Tolstoy, and Musil. He is especially penetrating on Hermann Broch, and his exploration of the world of Kafka's novels vividly reveals the comic terror of Kafka's bureaucratized universe."
170,9780060094447,"Thanksgiving Night (A Novel)",15.99,1.68631,3,2,2007,927727,"Will Butterfield can't believe it. His 75–year–old mother, Holly, is drunk and threatening to jump off the roof. Again."
171,9780060094546,"Biscuit Loves School Giant Lift-the-Flap",9.99,3.21524,4,1,2003,123347,"He is a curious little puppy. Lift the flaps to join Biscuit as he spends the day playing, learning, and exploring."
172,9780060094553,"Biscuit Wins a Prize",16.99,2.42716,4,3,2003,107679,"It's the day of the pet show, and Biscuit has to look his best. All his old friends are at the show, and he sees so many new friends that he can't sit still -- even for the judge!"
173,9780060094560,"I'll Find a Way or Make One (A Tribute to Historically Black Colleges and Universities)",20.95,2.95993,15,3,2007,300576,"A comprehensive and definitive guide to America's 107 historically black colleges and universities, this commemorative gift book explores the historical, social, and cultural importance of the nation's HBCUs and celebrates their rich legacy."
174,9780060094591,"Biscuit and the Baby",16.99,3.19138,4,1,2005,448625,"For fans of Clifford and Spot, welcome everybody’s favorite little yellow puppy, Biscuit, in an I Can Read adventure!"
175,9780060094621,"Biscuit Loves Mother's Day",6.99,4.4948,4,2,2004,943206,"Let's celebrate Mother's Day, Biscuit!"
176,9780060094638,"Biscuit Loves Father's Day",6.99,2.87161,4,2,2004,361301,"Father's Day is a great time to show Dad how much we love him. Unfold the big flaps and join Biscuit for fun times with Dad -- exploring, playing, and sharing."
177,9780060094669,"Biscuit Visits the Pumpkin Patch",4.99,3.82337,1,2,2004,782448,"Get in the spooky spirit and join Biscuit on an adventure to find the perfect pumpkin in this Halloween board book!"
178,9780060094676,"Biscuit Gives a Gift",4.99,3.39528,1,1,2004,792671,"Christmas is a wonderful time for sharing. Biscuit finds the perfect gifts foreveryone he loves."
179,9780060094683,"Biscuit's Snowy Day",4.99,1.50198,1,1,2005,133699,"Biscuit loves playing in the snow!"
180,9780060094690,"Biscuit's Hanukkah",4.99,3.11476,4,1,2005,669483,"Come along wit Biscuit as he makes a beautiful menorah to celebrate Hanukkah. It's a great time for stories, songs, food and friends!"
181,9780060094706,"Biscuit's Pet & Play Christmas (A Touch & Feel Book)",7.99,4.8249,1,3,2006,804791,"Cozy up for Christmas fun with Biscuit, everyone's favorite little yellow puppy!"
182,9780060094898,"Staying Fat for Sarah Byrnes",9.99,3.86827,6,3,2003,463865,"Called a “masterpiece” in a starred review from School Library Journal, award-winning author Chris Crutcher’s acclaimed Staying Fat for Sarah Byrnes is an enduring classic."
183,9780060094904,"The Crazy Horse Electric Game",10.99,4.58137,6,1,2003,83762,"Willie is a top athlete, the star of the legendary game against Crazy Horse Electric. Then a freak accident robs him of his once-amazing physical talents."
184,9780060094911,"Running Loose",9.99,4.59925,6,3,2003,129934,"He's got a starting spot on the football team, good friends, and a smart, beautiful girlfriend who loves him as much as he loves her."
185,9780060094935,"The Bromeliad Trilogy (Truckers, Diggers, and Wings)",19.99,4.48902,4,2,2003,697703,"In a world whose seasons are defined by Christmas sales and Spring Fashions, hundreds of tiny nomes live in the corners and crannies of a human-run department store. They have made their homes beneath the floorboards for generations and no longer remember -- or even believe in -- life beyond the Store walls."
186,9780060095284,"Fire Lover",8.99,1.96153,40,2,2003,17590,"On an October evening in South Pasadena, a horrifying wave of flame swept through a large home improvement center, snuffing out the lives of four innocent people, including a two-year-old boy. Firefighters rushed to the scene, even as a pair of equally suspicious fires broke out in two nearby stores. Silently watching the raging inferno in the midst of the heat, smoke, and chaos was a man respected as one of California's foremost arson investigators, a captain in the Glendale Fire Department ..."
187,9780060099459,"Merry Christmas, Amelia Bedelia",4.99,2.01372,1,3,2002,410847,"It's Christmas Eve, and Amelia Bedelia has to get the Rogers house ready for a visit from Aunt Myra. But with Amelia Bedelia in charge, this Christmas will be one of the funniest ever!"
188,9780060207489,"Big Red Barn",17.99,4.13991,1,1,1989,425278,"Margaret Wise Brown's simple, rhythmic text about the cycle of a day on a farm, where a family of animals peacefully plays and sleeps, has charmed generations of children."
189,9780060207502,"Big Red Barn Big Book",24.99,4.70967,1,2,1991,263339,"Margaret Wise Brown's simple, rhythmic text about the cycle of a day on a farm, where a family of animals peacefully plays and sleeps, has charmed generations of children. This big book edition (15 x 17 3/4"") is perfect for sharing in classrooms."
190,9780060236298,"Morning, Noon, and Night",17.89,1.03677,21,3,1999,335162,"Celebrate the cycle of the day, as the earth turnes to and then away from the sun, and meet a wide array of animals from America's east coast to the west as they work and rest, eat and play, just as humans do."
191,9780060239411,"Mouse Tales",16.99,3.51476,4,3,1972,465369,"When Papa's seven little mouse boys ask for a bedtime story, Papa does even better than that—he tells seven stories, one for each boy!"
192,9780060239503,"Frog and Toad All Year",16.99,2.3317,1,3,1976,334858,"In winter, spring, summer, and fall, Frog and Toad are always together. From sledding in winter to eating ice cream on hot summer days, these two friends have fun the whole year round!"
193,9780060239671,"Mouse Soup",16.99,1.557,4,3,1997,180811,"Weasel is ready for his dinner, and poor Mouse is it. Can Mouse stop Weasel from serving up mouse soup for supper? The clever mouse tells the weasel four stories to make the soup tasty—then manages to trick the weasel and get home safely. This Level Two I Can Read is geared toward kids who read on their own but still need a little help."
194,9780060239732,"Fables",17.99,2.16545,4,2,1980,17350,"Winner of the Caldecott Medal"
195,9780060242305,"Father Bear Comes Home",16.95,1.60746,4,1,1959,822788,"The children, parents, teachers, and librarians who so joyously welcomed Little Bear, the first I Can Read Book by this author and artist, will greet the return of these favorite characters with true delight."
196,9780060242558,"Little Bear's Friend",16.95,2.36985,4,2,1960,794380,"This is the third book about Little Bear. All his old friends are back—Owl, Cat, Duck, and Hen—and a new friend has come for the summer—a little girl named Emily. Emily has her doll, Lucy, with her, and she promptly introduces Lucy to Little Bear. The three get along wonderfully, and when summer ends, Emily finds the perfect parting gift for her friend."
197,9780060242657,"Little Bear's Visit",16.95,2.07997,4,3,1961,209561,"Little Bear and his parents are familiar to almost all beginning readers. And now beginning readers meet Grandmother and Grandfather Bear, whom they are sure to love as much as Little Bear does."
198,9780060242985,"A Kiss for Little Bear",16.99,1.45049,4,3,1968,587647,"Little Bear is so pleased with the picture he has drawn that he asks Hen to take it to his grandmother. Grandmother is so happy with it that she sends him back a thank-you kiss."
199,9780060255237,"Outside Over There",22.95,1.31776,4,1,1981,844675,"This book title, Outside Over There, ISBN: 9780060255237, by Maurice Sendak, Maurice Sendak, published by HarperCollins (April 22, 1981) is available in hardcover. Our minimum order quantity is 25 copies. All standard bulk book orders ship FREE in the continental USA and delivered in 4-10 business days."
200,9780060255305,"Alligators All Around",16.89,1.27083,4,3,1962,699083,"An alligator jamboree, with all the letters—A through Z."
201,9780060255350,"Chicken Soup with Rice (A Book of Months)",16.89,2.49788,4,3,1962,275498,"Maurice Sendak, the Caldecott Medal-winning creator of the iconic Where the Wild Things Are, created a warmly loved classic book of months, in verse, with Chicken Soup with Rice."
202,9780060259655,"Pierre (A Cautionary Tale)",16.89,4.11398,4,1,1962,158833,"This book title, Pierre (A Cautionary Tale), ISBN: 9780060259655, by Maurice Sendak, Maurice Sendak, published by HarperCollins (November 28, 1962) is available in hardcover. Our minimum order quantity is 25 copies. All standard bulk book orders ship FREE in the continental USA and delivered in 4-10 business days."
203,9780060279387,"Bathtime for Biscuit",17.89,4.97379,4,1,1998,696017,"For fans of Clifford and Spot, welcome everybody’s favorite little yellow puppy, Biscuit, in an I Can Read adventure!"
204,9780060281892,"The Little Fir Tree",15.99,1.27311,4,2,2005,583022,"They put golden tinsel on his branches
And golden bells
And green icicles
And silver stars
And red and green and blue and purple chains of shining Christmas balls."
205,9780060283162,"Si le das un panqueque a una cerdita (If You Give a Pig a Pancake (Spanish edition))",16.99,4.95377,4,3,1999,632900,"This high-quality Spanish-language book can be enjoyed by fluent Spanish speakers as well as those learning the language, whether at home or in a classroom."
206,9780060283247,"If You Give a Cat a Cupcake",17.99,3.27317,4,1,2008,544603,"The lovable cat who first appeared in If You Give a Pig a Party now has his very own book in the beloved #1 New York Times bestselling If You Give... series!"
207,9780060283261,"If You Give a Pig a Party",17.99,3.86249,4,3,2005,434043,"The little pig from If You Give a Pig a Pancake is back in this picture book in the beloved #1 New York Times bestselling If You Give... series!"
208,9780060283285,"If You Take a Mouse to School",18.99,3.29929,4,1,2002,958155,"Mouse goes to school in this picture book in the beloved #1 New York Times bestselling If You Give... series!"
209,9780060283551,"Happy Birthday, Biscuit!",16.99,2.59688,4,3,1999,279985,"Surprise!"
210,9780060283735,"The Squeaky Door",17.99,3.06109,4,2,2006,252254,"THE SQUEAKY DOOR"
211,9780060283766,"Two Little Trains",17.99,3.00545,4,2,2001,565901,"From two-time Caldecott Medal-winning artists Leo and Diane Dillon and beloved children’s book author Margaret Wise Brown comes Two Little Trains."
212,9780060283841,"Roar! (A Noisy Counting Book)",17.99,3.96798,4,1,2000,873079,"Roars the little lion cub."
