"ISBN","name","Price","rating","GenreId","PublisherId","year","copies","description"
9780060011307,"The Mexicans (A Personal Portrait of a People)",15.99,1.05952,9,2,2002,836051,"The Mexicans is a multifaceted portrait of the complex, increasingly turbulent neighbor to our south. It is the story of a country in crisis -- poverty, class tensions, political corruption -- as told through stories of individuals."
9780060011383,"The Harlem Hellfighters (When Pride Met Courage)",9.99,1.10354,1,2,2014,762301,"New York Times bestselling author Walter Dean Myers and renowned filmmaker Bill Miles deftly tell the true story of the unsung American heroes of the 369th Infantry Regiment of World War I in The Harlem Hellfighters: When Pride Met Courage."
9780060011604,"Robert Young Pelton's The World's Most Dangerous Places (5th Edition)",25.99,4.86557,34,1,2003,734980,"Robert Young Pelton, a professional adventurer, and his team of international war correspondents have updated this indispensable handbook for the intrepid adventurer-- a ""how-to"" in getting in and out of the world′s hot spots."
9780060011628,"Republica de East LA, La (Cuentos)",12.99,3.89905,3,3,2003,703695,"This book title, Republica de East LA, La (Cuentos), ISBN: 9780060011628, by Luis J. Rodriguez, published by HarperCollins (March 4, 2003) is available in paperback. Our minimum order quantity is 25 copies. All standard bulk book orders ship FREE in the continental USA and delivered in 4-10 business days."
9780060012137,"Annie, Between the States",10.99,2.96628,6,1,2006,336081,"Annie's home and heart are divided by the Civil War."
9780060012236,"Geography Club",9.99,2.81671,6,3,2004,245676,"A modern classic about a group of teens discovering sexuality and identity, perfect for fans of Becky Albertalli, Adam Silvera, and David Levithan."
9780060012779,"Parts Unknown (A Novel)",14.99,2.00336,3,3,2004,742264,"As a young man, Bill Argus abandoned his wife, their young son, and his family's dairy farm in the Sonoma County hamlet of Pianto. Now sixty-three, the once-famous photographer is overcome with the need to find forgiveness from those he left behind. Journeying back to the small dreary California town, he is disoriented after finding a ragged skeleton of the boyhood farm he remembers, and a family unmoved and indifferent to his return."
9780060012786,"A Cook's Tour (Global Adventures in Extreme Cuisines)",16.99,3.12762,5,3,2002,42006,"From the star of No Reservations, Anthony Bourdain's New York Times-bestselling chronicle of travelling the world in search the globe's greatest cuilnary adventures"
9780060013165,"Monstrous Regiment",7.99,3.20197,3,2,2004,393143,"War has come to Discworld ... again."
9780060013233,"The High-Rise Private Eyes #4: The Case of the Troublesome Turtle",4.99,3.19175,4,2,2002,621777,"Mr. Paris ties balloons outside his toy store every morning. On Fridays, the balloons disappear! What is special about Fridays? And who is taking the balloons?"
9780060013547,"Beetle McGrady Eats Bugs!",17.99,2.40593,4,1,2005,778744,"BEETLE MCGRADY EATS BUGS"
9780060014018,"The Greatest Stories Never Told (100 Tales from History to Astonish, Bewilder, and Stupefy)",19.99,4.26023,9,2,2003,776260,"History isn't always made by great armies colliding or by great civilizations rising or falling. Sometimes it's made when a chauffeur takes a wrong turn, a scientist forgets to clean up his lab, or a drunken soldier gets a bit rowdy. That's the kind of history you'll find in The Greatest Stories Never Told."
9780060014216,"Calling Doctor Amelia Bedelia",16.99,3.51826,4,2,2002,125949,"Date: A hot day in August."
9780060014315,"kids are worth it! Revised Edition (Giving Your Child the Gift of Inner Discipline)",16.99,3.24126,14,1,2002,622223,"The parenting classic, now revised with new chapters, checklists, and information about today's most pressing issues regarding our children"
9780060080662,"The Wizard Mouse",16.99,2.55706,4,3,2011,464141,"A field mouse’s place is in the field—or so say Rollie’s father, his grandfather, and everyone he has ever known."
9780060080839,"After",9.99,3.87861,6,1,2004,673521,"School has become a prison.
No one knows why.
There's no way to stop it."
9780060080853,"Guided Tours of Hell (Novellas)",14.95,4.43078,3,2,2002,102410,"The less-than-innocents abroad in these short novels are Americans in Europe, involved in what turn out to be pleasure tours of hell: shocking, bewildering trips that change forever their ideas about history, reality, politics, sex -- their entire lives."
9780060080921,"Good Driving, Amelia Bedelia",4.99,3.14524,4,1,2002,134525,"When Mr. Rogers goes for a drive with Amelia Bedelia, he's in for the ride of his life. She does exactly what he tells her –– and that gets them into trouble, but only Amelia Bedelia can make a car trip this much fun!"
9780060081584,"The Dance of Fear (Rising Above Anxiety, Fear, and Shame to Be Your Best and Bravest Self)",15.99,2.85453,11,2,2005,784692,"Unhappiness, says bestselling author Harriet Lerner, is fueled by three key emotions: anxiety, fear, and shame. They are the uninvited guests in our lives. When tragedy or hardship hits, they may become our constant companions."
9780060081713,"Mary Engelbreit's Mother Goose (One Hundred Best-Loved Verses)",19.99,3.54814,1,3,2005,744270,"New York Times bestseller!"
9780060081904,"Queen of Halloween",17.99,1.66896,4,1,2008,248523,"Wearing the perfect fairy queen costume, with her friend Michael by her side, Ann Estelle is ready for a Halloween night on the town. And what a night it is—full of ghosts and mummies and witches and wizards, and lots of candy, of course."
9780060081935,"Courting Trouble",26.95,3.08127,3,2,2002,410810,"In Courting Trouble, New York Times bestselling author Lisa Scottoline is back with another fast-paced thriller that sends a young woman lawyer racing to find out who's trying to kill her -- after she's wrongly been reported murdered."
9780060081973,"Once Upon a Town (The Miracle of the North Platte Canteen)",16.99,4.24863,9,1,2003,399000,"In search of ""the best America there ever was,"" bestselling author and award-winning journalist Bob Greene finds it in a small Nebraska town few people pass through today—a town where Greene discovers the echoes of the most touching love story imaginable: a love story between a country and its sons."
9780060081997,"The Fall of Advertising and the Rise of PR",14.99,1.35673,26,1,2004,687087,"Bestselling authors and world-renowned marketing strategists Al and Laura Ries usher in the new era of public relations."
9780060082222,"Thyroid Power (Ten Steps to Total Health)",14.99,2.86808,2,2,2002,582550,"Fatigue; weight gain; depression; arthritis; high cholestrol; low sex drive; skin, digestive, and female problems; abnormal blood pressure -- all may be symptoms of low thyroid, one of the most misdiagnosed disorders in America."
9780060082710,"The Receiving (Reclaiming Jewish Women's Wisdom)",13.95,2.90453,8,2,2004,600617,"A highly respected rabbi, therapist, and teacher restores women's spiritual lineage to Judaism and empowers women to reclaim their rightful connection to Jewish teachings, Kabbalah, and to their own spiritual wisdom."
9780060082741,"Gallows Thief (A Novel)",16.99,4.44163,3,3,2005,983177,"The year is 1820. Rider Sandman, a hero of Waterloo, returns to London to wed his fiancée. But instead of settling down to fame and glory, he finds himself penniless in a country where high unemployment and social unrest rage, and where men—innocent or guilty—are hanged for the merest of crimes."
9780060084066,"The Hunted",7.99,3.63336,3,2,2003,778535,"“Wonderful…razor-sharp.”
—Los Angeles Times Book Review"
9780060084370,"Somewhere South of Here (A Novel)",14.99,3.19122,3,3,2002,75492,"I'd wondered about my mother all my life -- what she looked like, how she smelled and sounded and acted. Lately this wondering had grown to encompass a curiosity about the kind of people she herself came from, because they were my family, too, after all, even though I knew nothing about them. I'd no idea whether they were loud or soft-spoken, funny or boring, preferred chocolate to vanilla, if they liked movies over bookIBSN or the other way around. I wondered whether any of them had ever done anything magnificent in their lives, or if they were the kind of folks who were satisfied with just getting by. These things were important -- knowing them would help me to know myself, and the only way that would happen was if I went and looked for her."
9780060084424,"A Visionary Nation (Four Centuries of American Dreams and What Lies Ahead)",14.99,1.92034,26,1,2002,805845,"In this penetrating volume, Zachary Karabell examines the continuous thread that runs through the tapestry of the American experience -- the belief that we can create a perfect society -- and envisions what the next great era will be. Just as the Puritan vision of a city on a hill was supplanted by the Founding Fathers' vision of individuality, just as the expansive vision of a government-led Great Society was eclipsed by the New Economy of the 1990s, so too is the New Economy being replaced by what Karabell contends will be a period when community and spirituality occupy center stage."
9780060085568,"Charmed Lives (A Family Romance)",16.99,1.79043,9,2,2002,455994,"A Rolls Royce Silver Cloud drove him to airports; the British film industry kowtowed to his power; the great Hollywood studios fawned at his feet.Sir Alexander Korda, one of the world's most flamboyant movie tycoons, rose from obscurity in rural Hungary to become a legendary filmmaker. With him were his brothers, Zoltan and Vincent, all living charmed lives in circles that included H. G. Wells, Sir Lawrence Olivier, Marlena Dietrich, Vivien Leigh, and Merle Oberon, who was soon to be Alex's wife. But along with Alex's flair for success was an equally powerful impulse for destruction. Now, Vincent's son, Michael Korda, in the first book of his memoirs, recalls the enchanted figures of his childhood...the glory days of the Korda brothers' great films...and then their heartbreaking, tragic end."
9780060085605,"One Candle",7.99,4.28103,4,3,2004,146724,"For one family the traditional Hanukkah celebration has a deeper meaning. Amidst the food and the festivities, Grandma and Great-Aunt Rose begin their story -- the one they tell each year. They pass on to each generation a tale of perseverance during the darkest hours of the Holocaust, and the strength it took to continue to honor Hanukkah in the only way they could. Their story reaffirms the values of tradition and family, but also shows us that by continuing to honor the tragedies and the triumphs of the past there will always be hope for the future."
9780060086121,"The RealAge Diet (Make Yourself Younger with What You Eat)",13.95,4.94863,16,3,2002,8803,"Dr. Michael Roizen presents his program for eating the RealAge way: a diet that is good for your overall health, plus works to delay or even reverse aging. If there's one thing you will learn from this book, it's that no matter who you are, if you eat foods that are high in nutrients and low in calories you will be on the road to renewed health and vitality."
9780060086619,"El león, la bruja y el ropero (The Lion, the Witch and the Wardrobe (Spanish edition))",9.99,1.61186,4,3,2002,579632,"This high-quality Spanish-language book can be enjoyed by fluent Spanish speakers as well as those learning the language, whether at home or in a classroom."
9780060086657,"Scimitar SL-2",7.99,2.79941,3,1,2005,364491,"A massive tsunami triggered by a terrifying weapon in the hands of a madman ..."
9780060087463,"On the Run (An Angler's Journey Down the Striper Coast)",14.99,3.36356,18,3,2004,236445,"Each autumn, one of nature's most magnificent dramas plays out when striped bass undertake a journey, from the northeastern United States to the Outer Banks of North Carolina, in search of food and warmer seas. Writer and angler David DiBenedetto followed this great migration -- the fall run -- for three months in the autumn of 2001."
9780060087722,"French Food at Home",15.99,1.88292,16,1,2005,518247,"The French cooking of everyday life is lighthearted, accessible, and suited to modern tastes. Whether it's getting weeknight dinners on the table fairly fast (Basil Beef, Rhubarb Chops, or Carrot Juice Chicken) or leisurely cooking for dining at a slightly slower pace (Lamb Tagine, Holiday Hen, or Fennel Bass), Laura Calder shares recipes she's created at home in her own French kitchen."
9780060088613,"Fire",13.99,2.82415,39,2,2002,403303,"A riveting collection of literary journalism by the bestselling author of The Perfect Storm, capped off brilliantly by a new Afterword and a timely essay about war-torn Afghanistan -- a superb eyewitness report about the Taliban's defeat in Kabul -- new to book form."
9780060088781,"Evolution's Captain (The Story of the Kidnapping That Led to Charles Darwin's Voyage Aboard the Beagle)",15.99,4.93428,27,2,2004,795203,"This is the story of the man without whom the name Charles Darwin might be unknown to us today. That man was Captain Robert FitzRoy, who invited the 22-year-old Darwin to be his companion on board the Beagle ."
9780060088828,"Bobbi Brown Beauty Evolution (A Guide to a Lifetime of Beauty)",18.95,1.38535,33,2,2005,521561,"A celebration of beauty across the generations."
9780060088835,"Quick Loaves (150 Breads and Cakes, Meat and Meatless Loaves)",17.99,1.11788,16,1,2005,613076,"Easy does it! That's the mantra of today's busy cook. And what could be easier than quick loaves -- no-fuss, no-muss starters, main dishes, sides, breads, and desserts?"
9780060088897,"Heaven's My Destination (A Novel)",14.99,1.52763,3,1,2003,113318,"Drawing on such unique sources as the author's unpublished letters, business records, and obscure family recollections, Tappan Wilder's Afterword adds a special dimension to the reissue of this hilarious tale about goodness in a fallen world."
9780060088903,"The Ides of March (A Novel)",14.99,4.42171,3,1,2003,326947,"Drawing on such unique sources as Thornton Wilder's unpublished letters, journals, and selections from the extensive annotations Wilder made years later in the margins of the book, Tappan Wilder's Afterword adds a special dimension to the reissue of this internationally acclaimed novel."
9780060088927,"Theophilus North (A Novel)",15.99,2.44835,3,1,2003,752590,"Marking the thirtieth anniversary of Theophilus North, this beautiful new edition features Wilder's unpublished notes for the novel and other illuminating documentary material, all of which is included in a new Afterword by Tappan Wilder."
9780060088934,"The Skin of Our Teeth (A Play)",14.99,1.80038,3,2,2003,970219,"A timeless statement about human foibles . . . and human endurance, this beautiful new edition features Wilder's unpublished production notes, diary entries, and other illuminating documentary material, all of which is included in a new Afterword by Tappan Wilder."
9780060088958,"The Dark Bride (A Novel)",16.99,2.81948,3,2,2003,768996,"Once a month, the refinery workers of the Tropical Oil Company descend upon Tora, a city in the Colombian forest. They journey down from the mountains searching for earthly bliss and hoping to encounter Sayonara, the legendary Indian prostitute who rules their squalid paradise like a queen. Beautiful, exotic, and mysterious, Sayonara, the undisputed barrio angel, captivates whoever crosses her path. Then, one day, she violates the unwritten rules of her profession and falls in love with a man she can never have. Sayonara's unrequited passion has tragic consequences not only for her, but for all those whose lives ultimately depend on the Tropical Oil Company."
9780060089085,"Little Bo in Italy (The Continued Adventures of Bonnie Boadicea)",19.99,1.77094,4,2,2010,310395,"Little Bo's sailor friend, Billy, has signed on aboard Lord and Lady Goodlad's handsome yacht, Legend. Bo is delighted, for now she and Billy can see more of the world, and she can continue her quest to find news of her long-lost brothers and sisters. Bo is determined to make sure they have all found safe and happy homes—even if it takes a lifetime of travels."
9780060089672,"Space Cat",4.99,2.60009,4,1,2006,993654,"Space Cat and his trusty robot, Earl, are forced to land their rocket on a strange planet. Space Cat has to find more fuel to get home. Will he ever blastoff again?"
9780060090067,"Tree Girl",10.99,3.67606,1,2,2005,623826,"They call Gabriela Tree Girl. Gabi climbs trees to be within reach of the eagles and watch the sun rise into an empty sky. She is at home among the outstretched branches of the Guatemalan forests."
9780060090074,"Ghost of Spirit Bear",16.99,2.3611,4,3,2008,552373,"In award-winning author Ben Mikaelsen’s riveting sequel to the acclaimed word-of-mouth bestseller Touching Spirit Bear, readers will be captivated by what Booklist calls a “hugely satisfying resolution.”"
9780060090241,"Bodies and Souls (The Tragic Plight of Three Jewish Women Forced into Prostitution in the Americas)",14.99,2.33278,8,3,2006,400821,"In the second half of the nineteenth century, several thousand impoverished young Jewish women from Eastern Europe were forced into prostitution in the frontier colonies of Latin America, South Africa, India, and parts of the United States by the Zwi Migdal, a notorious criminal gang of Jewish mobsters."
9780060090630,"The Schooling of Claybird Catts (A Novel)",15.99,3.69841,3,2,2004,781201,"To be perfectly honest, the day my father died really wasn't the worst day of my life."
9780060090654,"Birth of the Chess Queen (A History)",17.99,4.00716,9,3,2005,525874,"Everyone knows that the queen is the most dominant piece in chess, but few people know that the game existed for five hundred years without her. It wasn't until chess became a popular pastime for European royals during the Middle Ages that the queen was born and was gradually empowered to become the king's fierce warrior and protector."
9780060091071,"El gran granero rojo (Big Red Barn Board Book (Spanish edition))",7.99,2.32979,1,3,2003,153781,"This high-quality Spanish-language book can be enjoyed by fluent Spanish speakers as well as those learning the language, whether at home or in a classroom."
9780060091101,"A Drop of Blood",5.99,4.36858,1,1,2004,64188,"You've seen your own blood, when you have a cut or a scrape. You can see the veins in your wrist, and you've seen the scab that forms as a cut heals. But do you know what blood does for you? Without blood, you couldn't play, or grow, or learn. That's because just about every part of your body needs blood, from your muscles to your bones to your brain. How does your body use blood? Read and find out!"
9780060092634,"Fiesta! Board Book (Bilingual Spanish-English)",7.99,3.0147,1,1,2003,51960,"Horns, airplanes, and tops. Whistles, gum, and rings."
9780060092641,"My Favorite Bride (Governess Brides #7)",7.99,1.42234,3,1,2002,349527,"When Miss Samantha Prendregast arrives at Devil's Fell to take charge of six rebellious girls, the vibrant, outspoken governess is not quite prepared to deal with the tall, dark and dashing master of the grand estate. The children she can manage with intelligence, guile . . . and a little bribery. Their widowed father, Colonel William Gregory, is not so easily charmed -- and far too easy to fall in love with, which she dares not do."
9780060092665,"One Kiss From You (Switching Places #2)",8.99,3.92055,3,3,2003,992745,"A bold woman known as the ""duchess of Magnus"" was wagered—and won—in a card game. But the woman who arrived was her shy, quiet cousin Eleanor."
9780060092719,"If You'll Be My Valentine",7.99,3.98289,4,3,2005,134731,"IF YOU'LL BE MY VALENTINE"
9780060092863,"I Love School!",7.99,2.81478,4,2,2006,743268,"What's your favorite part of the school day?"
9780060092900,"I'm Mighty!",17.99,3.19882,4,3,2003,267914,"From Kate and Jim McMullan, the popular creators of I Stink! and I’m Dirty!—now a streaming animated series—comes a raucous tribute to a tireless harbor hero. This time a tugboat proves that even the smallest of us can be MIGHTY!"
9780060092979,"The Seduction of an English Lady",8.99,2.38233,3,3,2003,253855,"To seduce an English lady, a gentleman must always remember to . . ."
9780060093341,"Vampire Kisses",17.99,4.4883,6,2,2003,665741,"In her small town, dubbed ""Dullsville,"" sixteen-year-old Raven -- a vampire-crazed goth-girl -- is an outcast. But not for long..."
9780060093600,"The Conquest",15.99,2.38893,3,2,2003,44308,"Sara Rosario Gonzáles is a restorer of rare bookIBSN and manuscripts at the Getty Museum in Los Angeles. When Sara restores a sixteenth-century manuscript about an Aztec princess enslaved by Cortés and sent to Europe to entertain the pope and Emperor Charles V, she doesn't realize the power of the tale she's about to immerse herself into."
9780060093747,"The Art of the Novel",14.99,3.21572,30,2,2003,344194,"Kundera brilliantly examines the work of such important and diverse figures as Rabelais, Cervantes, Sterne, Diderot, Flaubert, Tolstoy, and Musil. He is especially penetrating on Hermann Broch, and his exploration of the world of Kafka's novels vividly reveals the comic terror of Kafka's bureaucratized universe."
9780060094447,"Thanksgiving Night (A Novel)",15.99,1.56282,3,3,2007,517975,"Will Butterfield can't believe it. His 75–year–old mother, Holly, is drunk and threatening to jump off the roof. Again."
9780060094546,"Biscuit Loves School Giant Lift-the-Flap",9.99,2.74706,4,1,2003,484301,"He is a curious little puppy. Lift the flaps to join Biscuit as he spends the day playing, learning, and exploring."
9780060094553,"Biscuit Wins a Prize",16.99,1.58435,4,1,2003,469208,"It's the day of the pet show, and Biscuit has to look his best. All his old friends are at the show, and he sees so many new friends that he can't sit still -- even for the judge!"
9780060094560,"I'll Find a Way or Make One (A Tribute to Historically Black Colleges and Universities)",20.95,2.04932,15,1,2007,896340,"A comprehensive and definitive guide to America's 107 historically black colleges and universities, this commemorative gift book explores the historical, social, and cultural importance of the nation's HBCUs and celebrates their rich legacy."
9780060094591,"Biscuit and the Baby",16.99,1.58072,4,3,2005,654423,"For fans of Clifford and Spot, welcome everybody’s favorite little yellow puppy, Biscuit, in an I Can Read adventure!"
9780060094621,"Biscuit Loves Mother's Day",6.99,3.35716,4,1,2004,247259,"Let's celebrate Mother's Day, Biscuit!"
9780060094638,"Biscuit Loves Father's Day",6.99,3.76035,4,3,2004,739216,"Father's Day is a great time to show Dad how much we love him. Unfold the big flaps and join Biscuit for fun times with Dad -- exploring, playing, and sharing."
9780060094669,"Biscuit Visits the Pumpkin Patch",4.99,2.58023,1,2,2004,272559,"Get in the spooky spirit and join Biscuit on an adventure to find the perfect pumpkin in this Halloween board book!"
9780060094676,"Biscuit Gives a Gift",4.99,1.3813,1,2,2004,136601,"Christmas is a wonderful time for sharing. Biscuit finds the perfect gifts foreveryone he loves."
9780060094683,"Biscuit's Snowy Day",4.99,3.44648,1,1,2005,590914,"Biscuit loves playing in the snow!"
9780060094690,"Biscuit's Hanukkah",4.99,3.60212,4,1,2005,344148,"Come along wit Biscuit as he makes a beautiful menorah to celebrate Hanukkah. It's a great time for stories, songs, food and friends!"
9780060094706,"Biscuit's Pet & Play Christmas (A Touch & Feel Book)",7.99,3.02278,1,2,2006,279379,"Cozy up for Christmas fun with Biscuit, everyone's favorite little yellow puppy!"
9780060094898,"Staying Fat for Sarah Byrnes",9.99,2.12872,6,1,2003,522416,"Called a “masterpiece” in a starred review from School Library Journal, award-winning author Chris Crutcher’s acclaimed Staying Fat for Sarah Byrnes is an enduring classic."
9780060094904,"The Crazy Horse Electric Game",10.99,2.52604,6,3,2003,519249,"Willie is a top athlete, the star of the legendary game against Crazy Horse Electric. Then a freak accident robs him of his once-amazing physical talents."
9780060094911,"Running Loose",9.99,4.3835,6,1,2003,934764,"He's got a starting spot on the football team, good friends, and a smart, beautiful girlfriend who loves him as much as he loves her."
9780060094935,"The Bromeliad Trilogy (Truckers, Diggers, and Wings)",19.99,4.40566,4,2,2003,605867,"In a world whose seasons are defined by Christmas sales and Spring Fashions, hundreds of tiny nomes live in the corners and crannies of a human-run department store. They have made their homes beneath the floorboards for generations and no longer remember -- or even believe in -- life beyond the Store walls."
9780060095284,"Fire Lover",8.99,3.76549,40,1,2003,478643,"On an October evening in South Pasadena, a horrifying wave of flame swept through a large home improvement center, snuffing out the lives of four innocent people, including a two-year-old boy. Firefighters rushed to the scene, even as a pair of equally suspicious fires broke out in two nearby stores. Silently watching the raging inferno in the midst of the heat, smoke, and chaos was a man respected as one of California's foremost arson investigators, a captain in the Glendale Fire Department ..."
9780060099459,"Merry Christmas, Amelia Bedelia",4.99,2.08958,1,3,2002,855444,"It's Christmas Eve, and Amelia Bedelia has to get the Rogers house ready for a visit from Aunt Myra. But with Amelia Bedelia in charge, this Christmas will be one of the funniest ever!"
9780060207489,"Big Red Barn",17.99,4.24561,1,3,1989,18712,"Margaret Wise Brown's simple, rhythmic text about the cycle of a day on a farm, where a family of animals peacefully plays and sleeps, has charmed generations of children."
9780060207502,"Big Red Barn Big Book",24.99,3.3399,1,3,1991,487199,"Margaret Wise Brown's simple, rhythmic text about the cycle of a day on a farm, where a family of animals peacefully plays and sleeps, has charmed generations of children. This big book edition (15 x 17 3/4"") is perfect for sharing in classrooms."
9780060239411,"Mouse Tales",16.99,2.68167,4,2,1972,143908,"When Papa's seven little mouse boys ask for a bedtime story, Papa does even better than that—he tells seven stories, one for each boy!"
9780060239503,"Frog and Toad All Year",16.99,2.89644,1,1,1976,997178,"In winter, spring, summer, and fall, Frog and Toad are always together. From sledding in winter to eating ice cream on hot summer days, these two friends have fun the whole year round!"
9780060239671,"Mouse Soup",16.99,4.26819,4,3,1997,418432,"Weasel is ready for his dinner, and poor Mouse is it. Can Mouse stop Weasel from serving up mouse soup for supper? The clever mouse tells the weasel four stories to make the soup tasty—then manages to trick the weasel and get home safely. This Level Two I Can Read is geared toward kids who read on their own but still need a little help."
9780060239732,"Fables",17.99,4.8296,4,3,1980,601347,"Winner of the Caldecott Medal"
9780060242305,"Father Bear Comes Home",16.95,3.57497,4,1,1959,396394,"The children, parents, teachers, and librarians who so joyously welcomed Little Bear, the first I Can Read Book by this author and artist, will greet the return of these favorite characters with true delight."
9780060242558,"Little Bear's Friend",16.95,4.16394,4,1,1960,884581,"This is the third book about Little Bear. All his old friends are back—Owl, Cat, Duck, and Hen—and a new friend has come for the summer—a little girl named Emily. Emily has her doll, Lucy, with her, and she promptly introduces Lucy to Little Bear. The three get along wonderfully, and when summer ends, Emily finds the perfect parting gift for her friend."
9780060242657,"Little Bear's Visit",16.95,4.86131,4,2,1961,757454,"Little Bear and his parents are familiar to almost all beginning readers. And now beginning readers meet Grandmother and Grandfather Bear, whom they are sure to love as much as Little Bear does."
9780060242985,"A Kiss for Little Bear",16.99,1.99152,4,2,1968,79578,"Little Bear is so pleased with the picture he has drawn that he asks Hen to take it to his grandmother. Grandmother is so happy with it that she sends him back a thank-you kiss."
9780060255237,"Outside Over There",22.95,4.7469,4,2,1981,335899,"This book title, Outside Over There, ISBN: 9780060255237, by Maurice Sendak, Maurice Sendak, published by HarperCollins (April 22, 1981) is available in hardcover. Our minimum order quantity is 25 copies. All standard bulk book orders ship FREE in the continental USA and delivered in 4-10 business days."
9780060255305,"Alligators All Around",16.89,2.17935,4,2,1962,281672,"An alligator jamboree, with all the letters—A through Z."
9780060255350,"Chicken Soup with Rice (A Book of Months)",16.89,4.56414,4,2,1962,864799,"Maurice Sendak, the Caldecott Medal-winning creator of the iconic Where the Wild Things Are, created a warmly loved classic book of months, in verse, with Chicken Soup with Rice."
9780060259655,"Pierre (A Cautionary Tale)",16.89,2.81831,4,3,1962,497800,"This book title, Pierre (A Cautionary Tale), ISBN: 9780060259655, by Maurice Sendak, Maurice Sendak, published by HarperCollins (November 28, 1962) is available in hardcover. Our minimum order quantity is 25 copies. All standard bulk book orders ship FREE in the continental USA and delivered in 4-10 business days."
9780060279387,"Bathtime for Biscuit",17.89,3.58866,4,3,1998,423628,"For fans of Clifford and Spot, welcome everybody’s favorite little yellow puppy, Biscuit, in an I Can Read adventure!"
9780060283162,"Si le das un panqueque a una cerdita (If You Give a Pig a Pancake (Spanish edition))",16.99,1.81734,4,3,1999,452086,"This high-quality Spanish-language book can be enjoyed by fluent Spanish speakers as well as those learning the language, whether at home or in a classroom."
9780060283247,"If You Give a Cat a Cupcake",17.99,4.44204,4,2,2008,836667,"The lovable cat who first appeared in If You Give a Pig a Party now has his very own book in the beloved #1 New York Times bestselling If You Give... series!"
9780060283261,"If You Give a Pig a Party",17.99,2.58656,4,2,2005,791869,"The little pig from If You Give a Pig a Pancake is back in this picture book in the beloved #1 New York Times bestselling If You Give... series!"
9780060283285,"If You Take a Mouse to School",18.99,2.38855,4,1,2002,647134,"Mouse goes to school in this picture book in the beloved #1 New York Times bestselling If You Give... series!"
9780060283551,"Happy Birthday, Biscuit!",16.99,3.70423,4,3,1999,948339,"Surprise!"
9780060283735,"The Squeaky Door",17.99,1.92375,4,3,2006,538386,"THE SQUEAKY DOOR"
9780060283766,"Two Little Trains",17.99,3.14437,4,1,2001,918325,"From two-time Caldecott Medal-winning artists Leo and Diane Dillon and beloved children’s book author Margaret Wise Brown comes Two Little Trains."
9780060283841,"Roar! (A Noisy Counting Book)",17.99,2.59187,4,2,2000,738063,"Roars the little lion cub."
9780060284176,"I Gotta Draw",16.99,1.00382,4,1,2012,4881,"Charlie Muttnik is the pup with the pencil, the mutt with the marker, the dog with the drawing pad, the chap with the chalk! He draws all the time."
9780060284480,"Wiggling Worms at Work",16.99,2.50174,24,2,2003,163544,"Deep underground and on the surface, worms are hard at work! Worms work like little plows, burrowing through soil by swallowing it. As they make their way through the dirt, worms loosen the soil so roots can spread and grow. Worms eat the bits of leaves and plants mixed with the dirt and leave behind castings that feed the plants. Find out how worms help us as they wiggle their way underground."
9780060284510,"The Giving Tree Slipcase Mini Edition",17.99,1.78378,1,2,1999,382400,"""Once there was a tree ... and she loved a little boy."" So begins a story of unforgettable perception, beautifully written and illustrated by the gifted and versatile Shel Silverstein. This miniature full-cloth, gold-stamped edition is a beautiful gift, suitable for such occasions as graduation."
9780060284596,"I'll Be You and You Be Me",16.99,4.91026,21,2,2001,685415,"From the team that brought us A Hole Is To Dig, here's another romp through the wild and wonderful imagination of children."
9780060284602,"The Moon Jumpers",17.95,2.1002,4,1,2013,706129,"Four years before Where the Wild Things Are won the Caldecott Medal, Maurice Sendak produced some of his most spectacular artwork for The Moon Jumpers. Printing technology has greatly improved since this enchanting picture book was first released more than fifty years ago, and now, with new color separations, the reproduction of Maurice Sendak's artwork comes closer to his stunning originals than ever before. Sendak's wondrous starry skies and Janice May Udry's evocative text immediately transport us back to cool, moonlit nights and fill us with the universal warmth of childhood. The Moon Jumpers' timeless beauty and inspiration earned it a Caldecott Honor in 1960 and will surely gather a new generation of fans."
9780060284626,"How Little Lori Visited Times Square",16.95,4.62636,4,1,2001,13556,"This book title, How Little Lori Visited Times Square, ISBN: 9780060284626, by Amos Vogel, Maurice Sendak, published by HarperCollins (May 22, 2001) is available in hardcover. Our minimum order quantity is 25 copies. All standard bulk book orders ship FREE in the continental USA and delivered in 4-10 business days."
9780060284657,"Good Thing You're Not an Octopus!",17.99,4.60949,4,2,2001,99107,"If you were an octopus, you would have eight legs to put into your pants!"
9780060284770,"Zlateh the Goat and Other Stories",18.99,1.41179,4,3,2001,331614,"Nobel laureate Isaac Bashevis Singer introduces readers to the village of Chelm in this Newbery Honor Book. Chelm is a village of fools. The most famous fools—the oldest and the greatest—are the seven Elders. But there are lesser fools too: a silly irresponsible bridegroom; four sisters who mix up their feed in bed one night; a young man who imagines himself dead. Here are seven magical folktales spun by a master storyteller, that speak of fools, devils, schlemiels, and even heroes—like Zlateh the goat."
9780060285456,"Sammy the Seal",16.99,3.6574,4,1,2000,337527,"Sammy, the adventurous seal, leaves the zoo for the day and ventures into the big, busy city. Along the way he finds a school full of kids and new things to do—and he even learns to read!"
9780060286224,"Incredible Me!",17.99,1.54035,4,1,2003,241250,"Join a rambunctious child as she exuberantly celebrates all the wonderful qualities that make her special -- her nose, her toes, her ears, herself!"
